Packet_No,Time,Inter_Arrival_Time,Source_IP,Destination_IP,Protocol,Src_Port,Dst_Port,TCP_Flags,TCP_Anomaly_Flag,Is_TCP_Retransmission_Event,Seq,Ack,Win,Payload_Len,DNS_Query_Type,DNS_Query_Name,TLS_SNI,ARP_Target_IP,Packet_Length,Packet_Info,Attack_Type,Label
3572,148.7450015,0.00023089999999115207,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,415221,1088873,552,0,,,,,58,443  >  63074 [ACK] Seq=415221 Ack=1088873 Win=552 Len=0,Full_Port_Scan,Anomalous
3573,148.7653295,0.02032800000000634,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,415221,1090213,552,0,,,,,58,443  >  63074 [ACK] Seq=415221 Ack=1090213 Win=552 Len=0,Full_Port_Scan,Anomalous
3574,148.7653303,7.999999809271685e-07,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,415221,1090889,552,0,,,,,58,443  >  63074 [ACK] Seq=415221 Ack=1090889 Win=552 Len=0,Full_Port_Scan,Anomalous
3575,148.7655853,0.0002550000000098862,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,415221,1091111,552,0,,,,,58,443  >  63074 [ACK] Seq=415221 Ack=1091111 Win=552 Len=0,Full_Port_Scan,Anomalous
3576,149.12221,0.3566246999999976,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,379,Application Data,Full_Port_Scan,Anomalous
3577,149.122313,0.00010299999999574538,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,107,Application Data,Full_Port_Scan,Anomalous
3578,149.1223446,3.1599999999798456e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1091111,415591,510,0,,,,,54,63074  >  443 [ACK] Seq=1091111 Ack=415591 Win=510 Len=0,Full_Port_Scan,Anomalous
3579,149.1224952,0.00015060000001199114,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Full_Port_Scan,Anomalous
3580,149.1624022,0.03990699999999947,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1091111,415622,510,0,,,,,54,63074  >  443 [ACK] Seq=1091111 Ack=415622 Win=510 Len=0,Full_Port_Scan,Anomalous
3581,149.1783173,0.015915100000000848,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,345,Application Data,Full_Port_Scan,Anomalous
3582,149.178413,9.570000000280743e-05,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,107,Application Data,Full_Port_Scan,Anomalous
3583,149.1784385,2.5499999992462108e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1091111,415958,508,0,,,,,54,63074  >  443 [ACK] Seq=1091111 Ack=415958 Win=508 Len=0,Full_Port_Scan,Anomalous
3584,149.1786453,0.00020680000000083965,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Full_Port_Scan,Anomalous
3585,149.2131035,0.03445819999998889,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1091111,415989,508,1340,,,,,1394,63074  >  443 [ACK] Seq=1091111 Ack=415989 Win=508 Len=1340 [TCP PDU reassembled in 3591],Full_Port_Scan,Anomalous
3586,149.2131035,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1092451,415989,508,1340,,,,,1394,63074  >  443 [ACK] Seq=1092451 Ack=415989 Win=508 Len=1340 [TCP PDU reassembled in 3591],Full_Port_Scan,Anomalous
3587,149.2131035,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1093791,415989,508,1340,,,,,1394,63074  >  443 [ACK] Seq=1093791 Ack=415989 Win=508 Len=1340 [TCP PDU reassembled in 3591],Full_Port_Scan,Anomalous
3588,149.2131035,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1095131,415989,508,1340,,,,,1394,63074  >  443 [ACK] Seq=1095131 Ack=415989 Win=508 Len=1340 [TCP PDU reassembled in 3591],Full_Port_Scan,Anomalous
3589,149.2131035,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1096471,415989,508,1340,,,,,1394,63074  >  443 [ACK] Seq=1096471 Ack=415989 Win=508 Len=1340 [TCP PDU reassembled in 3591],Full_Port_Scan,Anomalous
3590,149.2131035,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1097811,415989,508,1340,,,,,1394,63074  >  443 [ACK] Seq=1097811 Ack=415989 Win=508 Len=1340 [TCP PDU reassembled in 3591],Full_Port_Scan,Anomalous
3591,149.2131035,0.0,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,730,Application Data,Full_Port_Scan,Anomalous
3592,149.2133445,0.0002410000000168111,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,277,Application Data,Full_Port_Scan,Anomalous
3593,149.2623961,0.04905159999998432,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,415989,1092451,552,0,,,,,58,443  >  63074 [ACK] Seq=415989 Ack=1092451 Win=552 Len=0,Full_Port_Scan,Anomalous
3594,149.2623977,1.6000000186977559e-06,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,415989,1096471,552,0,,,,,58,443  >  63074 [ACK] Seq=415989 Ack=1096471 Win=552 Len=0,Full_Port_Scan,Anomalous
3595,149.2662206,0.003822899999988749,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,415989,1099827,552,0,,,,,58,443  >  63074 [ACK] Seq=415989 Ack=1099827 Win=552 Len=0,Full_Port_Scan,Anomalous
3596,149.2662741,5.350000000703403e-05,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,415989,1100050,552,0,,,,,58,443  >  63074 [ACK] Seq=415989 Ack=1100050 Win=552 Len=0,Full_Port_Scan,Anomalous
3597,149.9122234,0.6459492999999839,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1100050,415989,508,1340,,,,,1394,63074  >  443 [ACK] Seq=1100050 Ack=415989 Win=508 Len=1340 [TCP PDU reassembled in 3603],Full_Port_Scan,Anomalous
3598,149.9122234,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1101390,415989,508,1340,,,,,1394,63074  >  443 [ACK] Seq=1101390 Ack=415989 Win=508 Len=1340 [TCP PDU reassembled in 3603],Full_Port_Scan,Anomalous
3599,149.9122234,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1102730,415989,508,1340,,,,,1394,63074  >  443 [ACK] Seq=1102730 Ack=415989 Win=508 Len=1340 [TCP PDU reassembled in 3603],Full_Port_Scan,Anomalous
3600,149.9122234,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1104070,415989,508,1340,,,,,1394,63074  >  443 [ACK] Seq=1104070 Ack=415989 Win=508 Len=1340 [TCP PDU reassembled in 3603],Full_Port_Scan,Anomalous
3601,149.9122234,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1105410,415989,508,1340,,,,,1394,63074  >  443 [ACK] Seq=1105410 Ack=415989 Win=508 Len=1340 [TCP PDU reassembled in 3603],Full_Port_Scan,Anomalous
3602,149.9122234,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1106750,415989,508,1340,,,,,1394,63074  >  443 [ACK] Seq=1106750 Ack=415989 Win=508 Len=1340 [TCP PDU reassembled in 3603],Full_Port_Scan,Anomalous
3603,149.9122234,0.0,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,717,Application Data,Full_Port_Scan,Anomalous
3604,149.9123555,0.00013210000000185573,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,769,Application Data,Full_Port_Scan,Anomalous
3605,149.9791953,0.06683979999999679,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,372,Application Data,Full_Port_Scan,Anomalous
3606,149.9791974,2.1000000174353772e-06,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,107,Application Data,Full_Port_Scan,Anomalous
3607,149.9793368,0.0001393999999947937,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1109468,416352,507,0,,,,,54,63074  >  443 [ACK] Seq=1109468 Ack=416352 Win=507 Len=0,Full_Port_Scan,Anomalous
3608,149.9841241,0.004787300000003825,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Full_Port_Scan,Anomalous
3609,149.9841257,1.5999999902760464e-06,104.18.32.47,10.33.33.87,TCP,443,63074,"PSH,ACK",TCP Retransmission,True,416352,1100050,552,31,,,,,89,"[TCP Retransmission] 443  >  63074 [PSH, ACK] Seq=416352 Ack=1100050 Win=552 Len=31",Full_Port_Scan,Anomalous
3610,149.9841987,7.300000001464468e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1109468,416383,507,0,,,,,66,63074  >  443 [ACK] Seq=1109468 Ack=416383 Win=507 Len=0 SLE=416352 SRE=416383,Full_Port_Scan,Anomalous
3611,149.9939948,0.009796099999988428,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,416383,1104070,552,0,,,,,58,443  >  63074 [ACK] Seq=416383 Ack=1104070 Win=552 Len=0,Full_Port_Scan,Anomalous
3612,149.994066,7.120000000782056e-05,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,416383,1105410,552,0,,,,,58,443  >  63074 [ACK] Seq=416383 Ack=1105410 Win=552 Len=0,Full_Port_Scan,Anomalous
3613,150.0028011,0.008735099999995555,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,416383,1108090,552,0,,,,,58,443  >  63074 [ACK] Seq=416383 Ack=1108090 Win=552 Len=0,Full_Port_Scan,Anomalous
3614,150.0072531,0.0044520000000147775,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,416383,1108753,552,0,,,,,58,443  >  63074 [ACK] Seq=416383 Ack=1108753 Win=552 Len=0,Full_Port_Scan,Anomalous
3615,150.0073577,0.00010459999998602143,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,416383,1109468,552,0,,,,,58,443  >  63074 [ACK] Seq=416383 Ack=1109468 Win=552 Len=0,Full_Port_Scan,Anomalous
3616,150.4111594,0.4038017000000025,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1109468,416383,507,1340,,,,,1394,63074  >  443 [ACK] Seq=1109468 Ack=416383 Win=507 Len=1340 [TCP PDU reassembled in 3622],Full_Port_Scan,Anomalous
3617,150.4111594,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1110808,416383,507,1340,,,,,1394,63074  >  443 [ACK] Seq=1110808 Ack=416383 Win=507 Len=1340 [TCP PDU reassembled in 3622],Full_Port_Scan,Anomalous
3618,150.4111594,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1112148,416383,507,1340,,,,,1394,63074  >  443 [ACK] Seq=1112148 Ack=416383 Win=507 Len=1340 [TCP PDU reassembled in 3622],Full_Port_Scan,Anomalous
3619,150.4111594,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1113488,416383,507,1340,,,,,1394,63074  >  443 [ACK] Seq=1113488 Ack=416383 Win=507 Len=1340 [TCP PDU reassembled in 3622],Full_Port_Scan,Anomalous
3620,150.4111594,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1114828,416383,507,1340,,,,,1394,63074  >  443 [ACK] Seq=1114828 Ack=416383 Win=507 Len=1340 [TCP PDU reassembled in 3622],Full_Port_Scan,Anomalous
3621,150.4111594,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1116168,416383,507,1340,,,,,1394,63074  >  443 [ACK] Seq=1116168 Ack=416383 Win=507 Len=1340 [TCP PDU reassembled in 3622],Full_Port_Scan,Anomalous
3622,150.4111594,0.0,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,731,Application Data,Full_Port_Scan,Anomalous
3623,150.411423,0.00026360000001091066,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,284,Application Data,Full_Port_Scan,Anomalous
3624,150.4598442,0.048421199999978626,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,416383,1110808,552,0,,,,,58,443  >  63074 [ACK] Seq=416383 Ack=1110808 Win=552 Len=0,Full_Port_Scan,Anomalous
3625,150.4598458,1.6000000186977559e-06,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,416383,1113488,552,0,,,,,58,443  >  63074 [ACK] Seq=416383 Ack=1113488 Win=552 Len=0,Full_Port_Scan,Anomalous
3626,150.4598467,9.000000034120603e-07,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,416383,1114828,552,0,,,,,58,443  >  63074 [ACK] Seq=416383 Ack=1114828 Win=552 Len=0,Full_Port_Scan,Anomalous
3627,150.4602236,0.00037689999999201973,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,416383,1118185,552,0,,,,,58,443  >  63074 [ACK] Seq=416383 Ack=1118185 Win=552 Len=0,Full_Port_Scan,Anomalous
3628,150.4602251,1.499999996212864e-06,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,416383,1118415,552,0,,,,,58,443  >  63074 [ACK] Seq=416383 Ack=1118415 Win=552 Len=0,Full_Port_Scan,Anomalous
3629,150.8508812,0.39065610000000106,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,368,Application Data,Full_Port_Scan,Anomalous
3630,150.8508825,1.3000000080864993e-06,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,107,Application Data,Full_Port_Scan,Anomalous
3631,150.8509606,7.809999999608408e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1118415,416742,511,0,,,,,54,63074  >  443 [ACK] Seq=1118415 Ack=416742 Win=511 Len=0,Full_Port_Scan,Anomalous
3632,150.85342,0.002459399999992229,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Full_Port_Scan,Anomalous
3633,150.8948193,0.04139929999999481,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1118415,416773,511,0,,,,,54,63074  >  443 [ACK] Seq=1118415 Ack=416773 Win=511 Len=0,Full_Port_Scan,Anomalous
3634,151.0199432,0.1251239000000055,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,365,Application Data,Full_Port_Scan,Anomalous
3635,151.0227537,0.002810500000009597,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,409,Application Data,Full_Port_Scan,Anomalous
3636,151.0227558,2.099999989013668e-06,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Full_Port_Scan,Anomalous
3637,151.0228136,5.780000000754626e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1118415,417462,509,0,,,,,54,63074  >  443 [ACK] Seq=1118415 Ack=417462 Win=509 Len=0,Full_Port_Scan,Anomalous
3638,153.4957192,2.47290559999999,10.33.33.87,35.186.224.24,TCP,39814,443,SYN,,False,0,,65535,0,,,,,66,39814  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM,Full_Port_Scan,Anomalous
3639,153.5685533,0.07283409999999435,35.186.224.24,10.33.33.87,TCP,443,39814,"SYN,ACK",,False,0,1,65535,0,,,,,70,"443  >  39814 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1340 SACK_PERM WS=256",Full_Port_Scan,Anomalous
3640,153.5686902,0.00013690000000110558,10.33.33.87,35.186.224.24,TCP,39814,443,ACK,,False,1,1,65280,0,,,,,54,39814  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0,Full_Port_Scan,Anomalous
3641,153.5721422,0.0034520000000100026,10.33.33.87,35.186.224.24,TLSV1.3,,,,,False,,,,,,,spclient.wg.spotify.com,,828,Client Hello (SNI=spclient.wg.spotify.com),Full_Port_Scan,Anomalous
3642,153.621087,0.0489447999999868,35.186.224.24,10.33.33.87,TCP,443,39814,ACK,,False,1,775,269056,0,,,,,58,443  >  39814 [ACK] Seq=1 Ack=775 Win=269056 Len=0,Full_Port_Scan,Anomalous
3643,153.6278707,0.006783699999999726,35.186.224.24,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,277,"Server Hello, Change Cipher Spec, Application Data",Full_Port_Scan,Anomalous
3644,153.6297603,0.0018895999999983815,10.33.33.87,35.186.224.24,TLSV1.3,,,,,False,,,,,,,,,134,"Change Cipher Spec, Application Data",Full_Port_Scan,Anomalous
3645,153.6332894,0.0035291000000086115,10.33.33.87,35.186.224.24,TLSV1.3,,,,,False,,,,,,,,,323,Application Data,Full_Port_Scan,Anomalous
3646,153.633397,0.00010760000000686887,10.33.33.87,35.186.224.24,TLSV1.3,,,,,False,,,,,,,,,837,Application Data,Full_Port_Scan,Anomalous
3647,153.6650221,0.031625099999985196,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1118415,417462,509,1340,,,,,1394,63074  >  443 [ACK] Seq=1118415 Ack=417462 Win=509 Len=1340 [TCP PDU reassembled in 3653],Full_Port_Scan,Anomalous
3648,153.6650221,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1119755,417462,509,1340,,,,,1394,63074  >  443 [ACK] Seq=1119755 Ack=417462 Win=509 Len=1340 [TCP PDU reassembled in 3653],Full_Port_Scan,Anomalous
3649,153.6650221,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1121095,417462,509,1340,,,,,1394,63074  >  443 [ACK] Seq=1121095 Ack=417462 Win=509 Len=1340 [TCP PDU reassembled in 3653],Full_Port_Scan,Anomalous
3650,153.6650221,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1122435,417462,509,1340,,,,,1394,63074  >  443 [ACK] Seq=1122435 Ack=417462 Win=509 Len=1340 [TCP PDU reassembled in 3653],Full_Port_Scan,Anomalous
3651,153.6650221,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1123775,417462,509,1340,,,,,1394,63074  >  443 [ACK] Seq=1123775 Ack=417462 Win=509 Len=1340 [TCP PDU reassembled in 3653],Full_Port_Scan,Anomalous
3652,153.6650221,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1125115,417462,509,1340,,,,,1394,63074  >  443 [ACK] Seq=1125115 Ack=417462 Win=509 Len=1340 [TCP PDU reassembled in 3653],Full_Port_Scan,Anomalous
3653,153.6650221,0.0,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,730,Application Data,Full_Port_Scan,Anomalous
3654,153.6652428,0.00022069999999985157,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,306,Application Data,Full_Port_Scan,Anomalous
3655,153.6755203,0.010277500000000828,35.186.224.24,10.33.33.87,TCP,443,39814,ACK,,False,220,855,269056,0,,,,,58,443  >  39814 [ACK] Seq=220 Ack=855 Win=269056 Len=0,Full_Port_Scan,Anomalous
3656,153.6782187,0.0026984000000140895,35.186.224.24,10.33.33.87,TCP,443,39814,ACK,,False,220,1124,268800,0,,,,,58,443  >  39814 [ACK] Seq=220 Ack=1124 Win=268800 Len=0,Full_Port_Scan,Anomalous
3657,153.6782822,6.350000001020817e-05,35.186.224.24,10.33.33.87,TCP,443,39814,ACK,,False,220,1907,268032,0,,,,,58,443  >  39814 [ACK] Seq=220 Ack=1907 Win=268032 Len=0,Full_Port_Scan,Anomalous
3658,153.7150477,0.03676550000000134,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,417462,1119755,552,0,,,,,58,443  >  63074 [ACK] Seq=417462 Ack=1119755 Win=552 Len=0,Full_Port_Scan,Anomalous
3659,153.7151143,6.659999999669708e-05,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,417462,1122435,552,0,,,,,58,443  >  63074 [ACK] Seq=417462 Ack=1122435 Win=552 Len=0,Full_Port_Scan,Anomalous
3660,153.7168358,0.0017215000000021519,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,417462,1123775,552,0,,,,,58,443  >  63074 [ACK] Seq=417462 Ack=1123775 Win=552 Len=0,Full_Port_Scan,Anomalous
3661,153.7169188,8.299999998939711e-05,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,417462,1127131,552,0,,,,,58,443  >  63074 [ACK] Seq=417462 Ack=1127131 Win=552 Len=0,Full_Port_Scan,Anomalous
3662,153.7185605,0.0016416999999933068,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,417462,1127383,552,0,,,,,58,443  >  63074 [ACK] Seq=417462 Ack=1127383 Win=552 Len=0,Full_Port_Scan,Anomalous
3663,153.795236,0.07667549999999324,35.186.224.24,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,1000,"Application Data, Application Data",Full_Port_Scan,Anomalous
3664,153.8354674,0.04023140000001035,10.33.33.87,35.186.224.24,TCP,39814,443,ACK,,False,1907,1162,64256,0,,,,,54,39814  >  443 [ACK] Seq=1907 Ack=1162 Win=64256 Len=0,Full_Port_Scan,Anomalous
3665,154.5218105,0.6863430999999878,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1127383,417462,509,1340,,,,,1394,63074  >  443 [ACK] Seq=1127383 Ack=417462 Win=509 Len=1340 [TCP PDU reassembled in 3671],Full_Port_Scan,Anomalous
3666,154.5218105,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1128723,417462,509,1340,,,,,1394,63074  >  443 [ACK] Seq=1128723 Ack=417462 Win=509 Len=1340 [TCP PDU reassembled in 3671],Full_Port_Scan,Anomalous
3667,154.5218105,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1130063,417462,509,1340,,,,,1394,63074  >  443 [ACK] Seq=1130063 Ack=417462 Win=509 Len=1340 [TCP PDU reassembled in 3671],Full_Port_Scan,Anomalous
3668,154.5218105,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1131403,417462,509,1340,,,,,1394,63074  >  443 [ACK] Seq=1131403 Ack=417462 Win=509 Len=1340 [TCP PDU reassembled in 3671],Full_Port_Scan,Anomalous
3669,154.5218105,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1132743,417462,509,1340,,,,,1394,63074  >  443 [ACK] Seq=1132743 Ack=417462 Win=509 Len=1340 [TCP PDU reassembled in 3671],Full_Port_Scan,Anomalous
3670,154.5218105,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1134083,417462,509,1340,,,,,1394,63074  >  443 [ACK] Seq=1134083 Ack=417462 Win=509 Len=1340 [TCP PDU reassembled in 3671],Full_Port_Scan,Anomalous
3671,154.5218105,0.0,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,730,Application Data,Full_Port_Scan,Anomalous
3672,154.5220453,0.00023480000001541157,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,307,Application Data,Full_Port_Scan,Anomalous
3673,154.5402135,0.018168199999990975,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,582,Application Data,Full_Port_Scan,Anomalous
3674,154.5402963,8.280000000127075e-05,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,138,"Application Data, Application Data",Full_Port_Scan,Anomalous
3675,154.5403169,2.0599999999149077e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1136352,418066,506,0,,,,,54,63074  >  443 [ACK] Seq=1136352 Ack=418066 Win=506 Len=0,Full_Port_Scan,Anomalous
3676,154.5413273,0.0010104000000126234,10.33.33.87,104.18.32.47,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Full_Port_Scan,Anomalous
3677,154.5844898,0.043162499999994,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,418066,1128723,552,0,,,,,58,443  >  63074 [ACK] Seq=418066 Ack=1128723 Win=552 Len=0,Full_Port_Scan,Anomalous
3678,154.5845563,6.65000000026339e-05,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,418066,1134083,552,0,,,,,58,443  >  63074 [ACK] Seq=418066 Ack=1134083 Win=552 Len=0,Full_Port_Scan,Anomalous
3679,154.5889038,0.0043474999999943975,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,418066,1135423,552,0,,,,,58,443  >  63074 [ACK] Seq=418066 Ack=1135423 Win=552 Len=0,Full_Port_Scan,Anomalous
3680,154.5889045,7.000000152856956e-07,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,418066,1136099,552,0,,,,,58,443  >  63074 [ACK] Seq=418066 Ack=1136099 Win=552 Len=0,Full_Port_Scan,Anomalous
3681,154.5889492,4.46999999894615e-05,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,418066,1136352,552,0,,,,,58,443  >  63074 [ACK] Seq=418066 Ack=1136352 Win=552 Len=0,Full_Port_Scan,Anomalous
3682,154.5905156,0.0015664000000015221,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,418066,1136387,552,0,,,,,58,443  >  63074 [ACK] Seq=418066 Ack=1136387 Win=552 Len=0,Full_Port_Scan,Anomalous
3683,154.7948244,0.20430880000000684,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,399,Application Data,Full_Port_Scan,Anomalous
3684,154.7949231,9.869999999523316e-05,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,107,Application Data,Full_Port_Scan,Anomalous
3685,154.7949579,3.480000000877226e-05,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1136387,418456,511,0,,,,,54,63074  >  443 [ACK] Seq=1136387 Ack=418456 Win=511 Len=0,Full_Port_Scan,Anomalous
3686,154.7965383,0.0015803999999945972,104.18.32.47,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Full_Port_Scan,Anomalous
3687,154.8366601,0.04012179999998011,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1136387,418487,511,0,,,,,54,63074  >  443 [ACK] Seq=1136387 Ack=418487 Win=511 Len=0,Full_Port_Scan,Anomalous
3688,154.9003723,0.06371219999999767,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1136387,418487,511,1340,,,,,1394,63074  >  443 [ACK] Seq=1136387 Ack=418487 Win=511 Len=1340 [TCP PDU reassembled in 3694],Full_Port_Scan,Anomalous
3689,154.9003723,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1137727,418487,511,1340,,,,,1394,63074  >  443 [ACK] Seq=1137727 Ack=418487 Win=511 Len=1340 [TCP PDU reassembled in 3694],Full_Port_Scan,Anomalous
3690,154.9003723,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1139067,418487,511,1340,,,,,1394,63074  >  443 [ACK] Seq=1139067 Ack=418487 Win=511 Len=1340 [TCP PDU reassembled in 3694],Full_Port_Scan,Anomalous
3691,154.9003723,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1140407,418487,511,1340,,,,,1394,63074  >  443 [ACK] Seq=1140407 Ack=418487 Win=511 Len=1340 [TCP PDU reassembled in 3694],Full_Port_Scan,Anomalous
3692,154.9003723,0.0,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1141747,418487,511,1340,,,,,1394,63074  >  443 [ACK] Seq=1141747 Ack=418487 Win=511 Len=1340 [TCP PDU reassembled in 3694],Full_Port_Scan,Anomalous
