Packet_No,Time,Inter_Arrival_Time,Source_IP,Destination_IP,Protocol,Src_Port,Dst_Port,TCP_Flags,TCP_Anomaly_Flag,Is_TCP_Retransmission_Event,Seq,Ack,Win,Payload_Len,DNS_Query_Type,DNS_Query_Name,TLS_SNI,ARP_Target_IP,Packet_Length,Packet_Info,Attack_Type,Label
1,0.0,0.0,10.33.33.87,42.106.164.51,UDP,62467,443,,,False,,,,1244,,,,,1286,62467  >  443 Len=1244,Aggressive_Scan,Anomalous
2,0.0001091,0.0001091,10.33.33.87,42.106.164.51,UDP,62467,443,,,False,,,,1250,,,,,1292,62467  >  443 Len=1250,Aggressive_Scan,Anomalous
3,0.0001301,2.0999999999999995e-05,10.33.33.87,42.106.164.51,UDP,62467,443,,,False,,,,1023,,,,,1065,62467  >  443 Len=1023,Aggressive_Scan,Anomalous
4,0.0889681,0.088838,42.106.164.51,10.33.33.87,UDP,443,62467,,,False,,,,27,,,,,73,443  >  62467 Len=27,Aggressive_Scan,Anomalous
5,0.1129725,0.02400440000000001,10.33.33.87,42.106.164.51,UDP,62467,443,,,False,,,,1029,,,,,1071,62467  >  443 Len=1029,Aggressive_Scan,Anomalous
6,0.1180584,0.00508589999999999,42.106.164.51,10.33.33.87,UDP,443,62467,,,False,,,,24,,,,,70,443  >  62467 Len=24,Aggressive_Scan,Anomalous
7,0.1644715,0.0464131,42.106.164.51,10.33.33.87,UDP,443,62467,,,False,,,,22,,,,,68,443  >  62467 Len=22,Aggressive_Scan,Anomalous
8,0.164917,0.00044550000000001533,10.33.33.87,42.106.164.51,UDP,62467,443,,,False,,,,33,,,,,75,62467  >  443 Len=33,Aggressive_Scan,Anomalous
9,0.1720493,0.00713229999999998,42.106.164.51,10.33.33.87,UDP,443,62467,,,False,,,,25,,,,,71,443  >  62467 Len=25,Aggressive_Scan,Anomalous
10,0.2526495,0.08060020000000004,42.106.164.51,10.33.33.87,UDP,443,62467,,,False,,,,82,,,,,128,443  >  62467 Len=82,Aggressive_Scan,Anomalous
11,0.2526503,7.999999999674934e-07,42.106.164.51,10.33.33.87,UDP,443,62467,,,False,,,,21,,,,,67,443  >  62467 Len=21,Aggressive_Scan,Anomalous
12,0.2534022,0.0007519000000000275,10.33.33.87,42.106.164.51,UDP,62467,443,,,False,,,,37,,,,,79,62467  >  443 Len=37,Aggressive_Scan,Anomalous
13,0.2535408,0.00013859999999998873,10.33.33.87,42.106.164.51,UDP,62467,443,,,False,,,,33,,,,,75,62467  >  443 Len=33,Aggressive_Scan,Anomalous
14,0.3292831,0.07574229999999998,42.106.164.51,10.33.33.87,UDP,443,62467,,,False,,,,24,,,,,70,443  >  62467 Len=24,Aggressive_Scan,Anomalous
15,0.3413025,0.012019400000000013,10.33.33.40,10.33.33.107,DNS,,,,,False,,,,,HTTPS,android.clients.google.com,,,86,Standard query 0xbf32 HTTPS android.clients.google.com,Aggressive_Scan,Anomalous
16,0.3422895,0.0009870000000000156,10.33.33.40,10.33.33.107,DNS,,,,,False,,,,,AAAA,android.clients.google.com,,,86,Standard query 0xa909 AAAA android.clients.google.com,Aggressive_Scan,Anomalous
17,0.3431652,0.0008756999999999793,10.33.33.40,10.33.33.107,DNS,,,,,False,,,,,A,android.clients.google.com,,,86,Standard query 0x6ed7 A android.clients.google.com,Aggressive_Scan,Anomalous
18,0.3684676,0.025302400000000003,10.33.33.107,10.33.33.40,DNS,,,,,False,,,,,,,,,110,Standard query response 0xa909 AAAA android.clients.google.com CNAME android.l.google.com,Aggressive_Scan,Anomalous
19,0.3697954,0.00132779999999999,10.33.33.40,10.33.33.107,TCP,37558,53,SYN,,False,0,,64240,0,,,,,74,37558  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2969119469 TSecr=0 WS=128,Aggressive_Scan,Anomalous
20,0.3698229,2.7500000000013625e-05,10.33.33.107,10.33.33.40,DNS,,,,,False,,,,,,,,,366,Standard query response 0x6ed7 A android.clients.google.com CNAME android.l.google.com A 142.250.206.142 A 142.250.194.238 A 142.250.195.14 A 142.250.207.206 A 142.250.195.46 A 142.250.206.110 A 142.250.71.110 A 142.250.205.206 A 142.250.143.113 A 142.250.143.138 A 142.250.146.100 A 142.250.146.101 A 142.250.146.138 A 142.250.146.139 A 142.250.146.102 A 142.250.146.113,Aggressive_Scan,Anomalous
21,0.3698732,5.030000000000312e-05,10.33.33.107,10.33.33.40,DNS,,,,,False,,,,,,,,,160,Standard query response 0xbf32 HTTPS android.clients.google.com CNAME android.l.google.com SOA ns1.google.com,Aggressive_Scan,Anomalous
22,0.3724602,0.002587000000000006,10.33.33.107,10.33.33.40,TCP,53,37558,"SYN,ACK",,False,0,1,65535,0,,,,,74,"53  >  37558 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=48710483 TSecr=2969119469 WS=512",Aggressive_Scan,Anomalous
23,0.3767084,0.00424819999999998,10.33.33.40,10.33.33.107,TCP,37558,53,ACK,,False,1,1,64256,0,,,,,66,37558  >  53 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2969119476 TSecr=48710483,Aggressive_Scan,Anomalous
24,0.3801926,0.003484199999999993,10.33.33.40,10.33.33.107,TCP,37558,53,"PSH,ACK",,False,1,1,64256,2,,,,,68,"37558  >  53 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=2 TSval=2969119480 TSecr=48710483 [TCP PDU reassembled in 26]",Aggressive_Scan,Anomalous
25,0.3826995,0.002506900000000034,10.33.33.107,10.33.33.40,TCP,53,37558,ACK,,False,1,3,65536,0,,,,,66,53  >  37558 [ACK] Seq=1 Ack=3 Win=65536 Len=0 TSval=48710493 TSecr=2969119480,Aggressive_Scan,Anomalous
26,0.3879377,0.005238199999999971,10.33.33.40,10.33.33.107,DNS,,,,,False,,,,,AAAA,android.clients.google.com,,,110,Standard query 0xbea5 AAAA android.clients.google.com,Aggressive_Scan,Anomalous
27,0.390458,0.002520300000000031,10.33.33.107,10.33.33.40,TCP,53,37558,ACK,,False,1,47,65536,0,,,,,66,53  >  37558 [ACK] Seq=1 Ack=47 Win=65536 Len=0 TSval=48710501 TSecr=2969119487,Aggressive_Scan,Anomalous
28,0.6865162,0.2960582,10.33.33.40,10.33.33.107,TCP,37558,53,"FIN,ACK",,False,47,1,64256,0,,,,,66,"37558  >  53 [FIN, ACK] Seq=47 Ack=1 Win=64256 Len=0 TSval=2969119786 TSecr=48710501",Aggressive_Scan,Anomalous
29,0.6886364,0.0021202000000000165,10.33.33.40,10.33.33.107,DNS,,,,,False,,,,,A,android.clients.google.com,,,86,Standard query 0xe977 A android.clients.google.com,Aggressive_Scan,Anomalous
30,0.689793,0.0011565999999999521,10.33.33.40,10.33.33.107,DNS,,,,,False,,,,,AAAA,android.clients.google.com,,,86,Standard query 0x3c72 AAAA android.clients.google.com,Aggressive_Scan,Anomalous
31,0.692045,0.0022520000000000318,10.33.33.107,10.33.33.40,DNS,,,,,False,,,,,,,,,376,Standard query response 0xe977 A android.clients.google.com CNAME android.l.google.com A 142.250.146.113 A 142.250.146.102 A 142.250.146.139 A 142.250.146.138 A 142.250.146.101 A 142.250.146.100 A 142.250.143.138 A 142.250.143.113 A 142.250.205.206 A 142.250.71.110 A 142.250.206.110 A 142.250.195.46 A 142.250.207.206 A 142.250.195.14 A 142.250.194.238 A 142.250.206.142,Aggressive_Scan,Anomalous
32,0.7324192,0.04037420000000003,10.33.33.107,10.33.33.40,TCP,53,37558,ACK,,False,1,48,65536,0,,,,,66,53  >  37558 [ACK] Seq=1 Ack=48 Win=65536 Len=0 TSval=48710840 TSecr=2969119786,Aggressive_Scan,Anomalous
33,0.7376405,0.005221299999999984,10.33.33.107,10.33.33.40,DNS,,,,,False,,,,,,,,,110,Standard query response 0x3c72 AAAA android.clients.google.com CNAME android.l.google.com,Aggressive_Scan,Anomalous
34,0.7379595,0.0003189999999999582,10.33.33.40,10.33.33.107,TCP,37560,53,SYN,,False,0,,64240,0,,,,,74,37560  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2969119838 TSecr=0 WS=128,Aggressive_Scan,Anomalous
35,0.7472999,0.009340400000000026,10.33.33.107,10.33.33.40,TCP,53,37560,"SYN,ACK",,False,0,1,65535,0,,,,,74,"53  >  37560 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=48710851 TSecr=2969119838 WS=512",Aggressive_Scan,Anomalous
36,0.7480176,0.0007176999999999323,10.33.33.40,10.33.33.107,TCP,37560,53,ACK,,False,1,1,64256,0,,,,,66,37560  >  53 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2969119848 TSecr=48710851,Aggressive_Scan,Anomalous
37,0.7483794,0.0003618000000000787,10.33.33.40,10.33.33.107,DNS,,,,,False,,,,,A,"android.clients.google.com,",,,158,"Standard query 0xe977 A android.clients.google.com, Standard query 0x3c72 AAAA android.clients.google.com",Aggressive_Scan,Anomalous
38,0.7558345,0.007455099999999937,10.33.33.107,10.33.33.40,TCP,53,37560,ACK,,False,1,93,65536,0,,,,,66,53  >  37560 [ACK] Seq=1 Ack=93 Win=65536 Len=0 TSval=48710866 TSecr=2969119848,Aggressive_Scan,Anomalous
39,3.6234127,2.8675781999999996,160.79.104.10,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,101,Application Data,Aggressive_Scan,Anomalous
40,3.6263157,0.002903000000000322,10.33.33.87,160.79.104.10,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Aggressive_Scan,Anomalous
41,3.6264288,0.00011309999999964404,10.33.33.87,160.79.104.10,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Aggressive_Scan,Anomalous
42,3.6631951,0.03676630000000003,160.79.104.10,10.33.33.87,TCP,443,33438,ACK,,False,44,71,18,0,,,,,58,443  >  33438 [ACK] Seq=44 Ack=71 Win=18 Len=0,Aggressive_Scan,Anomalous
43,6.1674395,2.5042444000000006,Intel_37:c9:54,Broadcast,ARP,,,,,False,,,,,,,,10.33.33.87,42,Who has 10.33.33.87? Tell 10.33.33.40,Aggressive_Scan,Anomalous
44,6.3206978,0.15325829999999918,10.33.33.87,104.18.32.47,TCP,63074,443,ACK,,False,1,1,511,1,,,,,55,63074  >  443 [ACK] Seq=1 Ack=1 Win=511 Len=1,Aggressive_Scan,Anomalous
45,6.4050869,0.0843891000000001,104.18.32.47,10.33.33.87,TCP,443,63074,ACK,,False,1,2,552,0,,,,,70,443  >  63074 [ACK] Seq=1 Ack=2 Win=552 Len=0 SLE=1 SRE=2,Aggressive_Scan,Anomalous
46,6.6841682,0.27908130000000053,10.33.33.40,10.33.33.107,DNS,,,,,False,,,,,A,android.clients.google.com,,,86,Standard query 0xa5c7 A android.clients.google.com,Aggressive_Scan,Anomalous
47,6.6842966,0.00012839999999947338,10.33.33.40,10.33.33.107,DNS,,,,,False,,,,,AAAA,android.clients.google.com,,,86,Standard query 0x04c0 AAAA android.clients.google.com,Aggressive_Scan,Anomalous
48,6.7268794,0.04258279999999992,10.33.33.107,10.33.33.40,DNS,,,,,False,,,,,,,,,366,Standard query response 0xa5c7 A android.clients.google.com CNAME android.l.google.com A 192.178.174.100 A 192.178.211.100 A 192.178.211.138 A 192.178.211.113 A 192.178.211.139 A 192.178.211.102 A 142.250.207.174 A 142.251.43.14 A 142.251.222.78 A 142.250.206.174 A 142.251.221.238 A 142.250.207.142 A 192.178.193.113 A 192.178.193.139 A 192.178.193.100 A 192.178.193.138,Aggressive_Scan,Anomalous
49,6.7280971,0.0012177000000006544,10.33.33.107,10.33.33.40,DNS,,,,,False,,,,,,,,,110,Standard query response 0x04c0 AAAA android.clients.google.com CNAME android.l.google.com,Aggressive_Scan,Anomalous
50,6.7302652,0.002168099999999562,10.33.33.40,10.33.33.107,TCP,48822,53,SYN,,False,0,,64240,0,,,,,74,48822  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2969125833 TSecr=0 WS=128,Aggressive_Scan,Anomalous
51,6.7332704,0.0030052000000004853,10.33.33.107,10.33.33.40,TCP,53,48822,"SYN,ACK",,False,0,1,65535,0,,,,,74,"53  >  48822 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=48716844 TSecr=2969125833 WS=512",Aggressive_Scan,Anomalous
52,6.7338156,0.0005451999999994683,10.33.33.40,10.33.33.107,TCP,48822,53,ACK,,False,1,1,64256,0,,,,,66,48822  >  53 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2969125836 TSecr=48716844,Aggressive_Scan,Anomalous
53,6.7344075,0.0005918999999998675,10.33.33.40,10.33.33.107,DNS,,,,,False,,,,,A,"android.clients.google.com,",,,158,"Standard query 0xa5c7 A android.clients.google.com, Standard query 0x04c0 AAAA android.clients.google.com",Aggressive_Scan,Anomalous
54,6.7367094,0.002301899999999968,10.33.33.107,10.33.33.40,TCP,53,48822,ACK,,False,1,93,65536,0,,,,,66,53  >  48822 [ACK] Seq=1 Ack=93 Win=65536 Len=0 TSval=48716847 TSecr=2969125837,Aggressive_Scan,Anomalous
55,17.4235969,10.686887500000001,160.79.104.10,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,101,Application Data,Aggressive_Scan,Anomalous
56,17.4255343,0.0019373999999992009,10.33.33.87,160.79.104.10,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Aggressive_Scan,Anomalous
57,17.4256794,0.0001451000000010083,10.33.33.87,160.79.104.10,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Aggressive_Scan,Anomalous
58,17.4632771,0.03759769999999918,160.79.104.10,10.33.33.87,TCP,443,33438,ACK,,False,87,141,18,0,,,,,58,443  >  33438 [ACK] Seq=87 Ack=141 Win=18 Len=0,Aggressive_Scan,Anomalous
59,18.6791569,1.2158797999999997,10.33.33.40,10.33.33.107,DNS,,,,,False,,,,,A,android.clients.google.com,,,86,Standard query 0x42bc A android.clients.google.com,Aggressive_Scan,Anomalous
60,18.6792539,9.700000000023579e-05,10.33.33.40,10.33.33.107,DNS,,,,,False,,,,,AAAA,android.clients.google.com,,,86,Standard query 0x0bbe AAAA android.clients.google.com,Aggressive_Scan,Anomalous
61,18.7144026,0.03514870000000059,104.18.39.21,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,82,Application Data,Aggressive_Scan,Anomalous
62,18.7147761,0.000373500000002025,10.33.33.87,104.18.39.21,TLSV1.2,,,,,False,,,,,,,,,82,Application Data,Aggressive_Scan,Anomalous
63,18.7165272,0.0017510999999998944,10.33.33.107,10.33.33.40,DNS,,,,,False,,,,,,,,,366,Standard query response 0x42bc A android.clients.google.com CNAME android.l.google.com A 142.250.146.100 A 142.250.146.101 A 142.250.146.138 A 142.250.146.139 A 142.250.146.102 A 142.250.146.113 A 142.250.206.142 A 142.250.194.238 A 142.250.195.14 A 142.250.207.206 A 142.250.195.46 A 142.250.206.110 A 142.250.71.110 A 142.250.205.206 A 142.250.143.113 A 142.250.143.138,Aggressive_Scan,Anomalous
64,18.7254813,0.008954099999996856,10.33.33.107,10.33.33.40,DNS,,,,,False,,,,,,,,,110,Standard query response 0x0bbe AAAA android.clients.google.com CNAME android.l.google.com,Aggressive_Scan,Anomalous
65,18.7259413,0.000460000000000349,10.33.33.40,10.33.33.107,TCP,55738,53,SYN,,False,0,,64240,0,,,,,74,55738  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2969137835 TSecr=0 WS=128,Aggressive_Scan,Anomalous
66,18.7278379,0.0018966000000020244,10.33.33.107,10.33.33.40,TCP,53,55738,"SYN,ACK",,False,0,1,65535,0,,,,,74,"53  >  55738 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=48727348 TSecr=2969137835 WS=512",Aggressive_Scan,Anomalous
67,18.7281585,0.0003205999999984499,10.33.33.40,10.33.33.107,TCP,55738,53,ACK,,False,1,1,64256,0,,,,,66,55738  >  53 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2969137837 TSecr=48727348,Aggressive_Scan,Anomalous
68,18.7282474,8.890000000150167e-05,10.33.33.40,10.33.33.107,DNS,,,,,False,,,,,A,"android.clients.google.com,",,,158,"Standard query 0x42bc A android.clients.google.com, Standard query 0x0bbe AAAA android.clients.google.com",Aggressive_Scan,Anomalous
69,18.7311134,0.0028660000000009234,10.33.33.107,10.33.33.40,TCP,53,55738,ACK,,False,1,93,65536,0,,,,,66,53  >  55738 [ACK] Seq=1 Ack=93 Win=65536 Len=0 TSval=48727351 TSecr=2969137837,Aggressive_Scan,Anomalous
70,18.7433794,0.01226599999999678,104.18.39.21,10.33.33.87,TCP,443,60433,ACK,,False,25,29,18,0,,,,,58,443  >  60433 [ACK] Seq=25 Ack=29 Win=18 Len=0,Aggressive_Scan,Anomalous
71,31.8424094,13.099030000000003,160.79.104.10,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,101,Application Data,Aggressive_Scan,Anomalous
72,31.8455556,0.003146199999999766,10.33.33.87,160.79.104.10,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Aggressive_Scan,Anomalous
73,31.8456567,0.0001010999999984108,10.33.33.87,160.79.104.10,TLSV1.2,,,,,False,,,,,,,,,89,Application Data,Aggressive_Scan,Anomalous
74,31.884365,0.038708299999999696,160.79.104.10,10.33.33.87,TCP,443,33438,ACK,,False,130,211,18,0,,,,,58,443  >  33438 [ACK] Seq=130 Ack=211 Win=18 Len=0,Aggressive_Scan,Anomalous
75,36.4714056,4.587040599999998,4.213.25.242,10.33.33.87,TLSV1.2,,,,,False,,,,,,,,,437,Application Data,Aggressive_Scan,Anomalous
76,36.4836148,0.01220920000000092,10.33.33.87,4.213.25.242,TLSV1.2,,,,,False,,,,,,,,,188,Application Data,Aggressive_Scan,Anomalous
77,36.5749958,0.09138100000000549,4.213.25.242,10.33.33.87,TCP,443,49411,ACK,,False,380,135,6952,0,,,,,58,443  >  49411 [ACK] Seq=380 Ack=135 Win=6952 Len=0,Aggressive_Scan,Anomalous
78,36.8373961,0.2624002999999959,10.33.33.87,10.33.33.107,DNS,,,,,False,,,,,HTTPS,web.whatsapp.com,,,76,Standard query 0xb349 HTTPS web.whatsapp.com,Aggressive_Scan,Anomalous
79,36.837658,0.0002618999999981497,10.33.33.87,10.33.33.107,DNS,,,,,False,,,,,A,web.whatsapp.com,,,76,Standard query 0x32e7 A web.whatsapp.com,Aggressive_Scan,Anomalous
80,36.8629283,0.02527030000000252,10.33.33.107,10.33.33.87,DNS,,,,,False,,,,,,,,,158,Standard query response 0xb349 HTTPS web.whatsapp.com CNAME mmx-ds.cdn.whatsapp.net SOA a.ns.whatsapp.net,Aggressive_Scan,Anomalous
81,36.8639109,0.0009826000000003887,10.33.33.107,10.33.33.87,DNS,,,,,False,,,,,,,,,129,Standard query response 0x32e7 A web.whatsapp.com CNAME mmx-ds.cdn.whatsapp.net A 57.144.43.32,Aggressive_Scan,Anomalous
82,36.8651403,0.001229399999999714,10.33.33.87,57.144.43.32,TCP,32234,443,SYN,,False,0,,65535,0,,,,,66,32234  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM,Aggressive_Scan,Anomalous
83,36.8737659,0.00862560000000201,10.33.33.87,10.33.33.107,DNS,,,,,False,,,,,HTTPS,_5222._https.web.whatsapp.com,,,89,Standard query 0x3def HTTPS _5222._https.web.whatsapp.com,Aggressive_Scan,Anomalous
84,36.8741119,0.00034600000000040154,10.33.33.87,10.33.33.107,DNS,,,,,False,,,,,A,web.whatsapp.com,,,76,Standard query 0xe916 A web.whatsapp.com,Aggressive_Scan,Anomalous
85,36.879698,0.005586099999995042,10.33.33.107,10.33.33.87,DNS,,,,,False,,,,,,,,,129,Standard query response 0xe916 A web.whatsapp.com CNAME mmx-ds.cdn.whatsapp.net A 57.144.43.32,Aggressive_Scan,Anomalous
86,36.8862256,0.006527600000005407,10.33.33.87,57.144.43.32,TCP,45479,5222,SYN,,False,0,,65535,0,,,,,66,45479  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM,Aggressive_Scan,Anomalous
87,36.9033775,0.01715189999999467,10.33.33.107,10.33.33.87,DNS,,,,,False,,,,,,,,,146,Standard query response 0x3def No such name HTTPS _5222._https.web.whatsapp.com SOA a.ns.whatsapp.net,Aggressive_Scan,Anomalous
88,36.9105108,0.007133299999999565,57.144.43.32,10.33.33.87,TCP,443,32234,"SYN,ACK",,False,0,1,65535,0,,,,,70,"443  >  32234 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1340 SACK_PERM WS=256",Aggressive_Scan,Anomalous
89,36.9106249,0.0001141000000046688,10.33.33.87,57.144.43.32,TCP,32234,443,ACK,,False,1,1,65280,0,,,,,54,32234  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0,Aggressive_Scan,Anomalous
90,36.9112662,0.0006412999999980684,10.33.33.87,57.144.43.32,TCP,32234,443,ACK,,False,1,1,65280,1340,,,,,1394,32234  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1340 [TCP PDU reassembled in 91],Aggressive_Scan,Anomalous
91,36.9112662,0.0,10.33.33.87,57.144.43.32,TLSV1.3,,,,,False,,,,,,,web.whatsapp.com,,651,Client Hello (SNI=web.whatsapp.com),Aggressive_Scan,Anomalous
92,36.9196946,0.00842839999999967,57.144.43.32,10.33.33.87,TCP,5222,45479,"SYN,ACK",,False,0,1,65535,0,,,,,70,"5222  >  45479 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1340 SACK_PERM WS=256",Aggressive_Scan,Anomalous
93,36.9198037,0.00010910000000308173,10.33.33.87,57.144.43.32,TCP,45479,5222,ACK,,False,1,1,65280,0,,,,,54,45479  >  5222 [ACK] Seq=1 Ack=1 Win=65280 Len=0,Aggressive_Scan,Anomalous
94,36.9203925,0.000588799999995615,10.33.33.87,57.144.43.32,TCP,45479,5222,ACK,,False,1,1,65280,1340,,,,,1394,45479  >  5222 [ACK] Seq=1 Ack=1 Win=65280 Len=1340 [TCP PDU reassembled in 576],Aggressive_Scan,Anomalous
95,36.9203925,0.0,10.33.33.87,57.144.43.32,TCP,45479,5222,"PSH,ACK",,False,1341,1,65280,623,,,,,677,"45479  >  5222 [PSH, ACK] Seq=1341 Ack=1 Win=65280 Len=623 [TCP PDU reassembled in 576]",Aggressive_Scan,Anomalous
96,36.9661975,0.04580500000000143,57.144.43.32,10.33.33.87,TCP,443,32234,ACK,,False,1,1341,68352,0,,,,,58,443  >  32234 [ACK] Seq=1 Ack=1341 Win=68352 Len=0,Aggressive_Scan,Anomalous
97,36.9662679,7.039999999847169e-05,57.144.43.32,10.33.33.87,TCP,443,32234,ACK,,False,1,1938,70912,0,,,,,58,443  >  32234 [ACK] Seq=1 Ack=1938 Win=70912 Len=0,Aggressive_Scan,Anomalous
98,36.9669958,0.0007279000000011138,57.144.43.32,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,1398,"Server Hello, Change Cipher Spec",Aggressive_Scan,Anomalous
99,36.967001,5.200000003924288e-06,57.144.43.32,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,729,Application Data,Aggressive_Scan,Anomalous
100,36.9670014,3.999999975690116e-07,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,1,1341,68352,0,,,,,58,5222  >  45479 [ACK] Seq=1 Ack=1341 Win=68352 Len=0,Aggressive_Scan,Anomalous
101,36.9670017,2.9999999640040187e-07,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,1,1964,70912,0,,,,,58,5222  >  45479 [ACK] Seq=1 Ack=1964 Win=70912 Len=0,Aggressive_Scan,Anomalous
102,36.9670453,4.3600000005028505e-05,10.33.33.87,57.144.43.32,TCP,32234,443,ACK,,False,1938,2012,65280,0,,,,,54,32234  >  443 [ACK] Seq=1938 Ack=2012 Win=65280 Len=0,Aggressive_Scan,Anomalous
103,36.967999,0.0009536999999966156,10.33.33.87,57.144.43.32,TLSV1.3,,,,,False,,,,,,,,,118,"Change Cipher Spec, Application Data",Aggressive_Scan,Anomalous
104,36.9681861,0.0001870999999979972,57.144.43.32,10.33.33.87,TCP,5222,45479,ACK,,False,1,1964,70912,1340,,,,,1398,5222  >  45479 [ACK] Seq=1 Ack=1964 Win=70912 Len=1340 [TCP PDU reassembled in 579],Aggressive_Scan,Anomalous
105,36.9682515,6.540000000399004e-05,57.144.43.32,10.33.33.87,TCP,5222,45479,"PSH,ACK",,False,1341,1964,70912,677,,,,,735,"5222  >  45479 [PSH, ACK] Seq=1341 Ack=1964 Win=70912 Len=677 [TCP PDU reassembled in 579]",Aggressive_Scan,Anomalous
106,36.9682672,1.5699999998730618e-05,10.33.33.87,57.144.43.32,TCP,45479,5222,ACK,,False,1964,2018,65280,0,,,,,54,45479  >  5222 [ACK] Seq=1964 Ack=2018 Win=65280 Len=0,Aggressive_Scan,Anomalous
107,36.9689046,0.0006374000000022306,10.33.33.87,57.144.43.32,TCP,45479,5222,"PSH,ACK",,False,1964,2018,65280,64,,,,,118,"45479  >  5222 [PSH, ACK] Seq=1964 Ack=2018 Win=65280 Len=64 [TCP PDU reassembled in 576]",Aggressive_Scan,Anomalous
108,36.9698673,0.0009626999999952091,10.33.33.87,57.144.43.32,TCP,57589,443,SYN,,False,0,,65535,0,,,,,66,57589  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM,Aggressive_Scan,Anomalous
109,36.9700214,0.0001541000000031545,10.33.33.87,57.144.43.32,TLSV1.3,,,,,False,,,,,,,,,146,Application Data,Aggressive_Scan,Anomalous
110,36.9714924,0.0014710000000022205,10.33.33.87,57.144.43.32,TCP,45479,5222,"PSH,ACK",,False,2028,2018,65280,805,,,,,859,"45479  >  5222 [PSH, ACK] Seq=2028 Ack=2018 Win=65280 Len=805 [TCP PDU reassembled in 576]",Aggressive_Scan,Anomalous
111,36.9720232,0.0005307999999999424,10.33.33.87,57.144.43.32,TLSV1.3,,,,,False,,,,,,,,,1295,Application Data,Aggressive_Scan,Anomalous
112,36.972426,0.0004027999999962617,10.33.33.87,57.144.43.32,TLSV1.3,,,,,False,,,,,,,,,1327,Application Data,Aggressive_Scan,Anomalous
113,36.9728416,0.0004156000000037352,10.33.33.87,57.144.43.32,TLSV1.3,,,,,False,,,,,,,,,387,Application Data,Aggressive_Scan,Anomalous
114,36.9729948,0.00015319999999974243,10.33.33.87,57.144.43.32,TLSV1.3,,,,,False,,,,,,,,,1002,Application Data,Aggressive_Scan,Anomalous
115,37.0016372,0.028642399999995405,57.144.43.32,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,237,Application Data,Aggressive_Scan,Anomalous
116,37.0016387,1.5000000033182914e-06,57.144.43.32,10.33.33.87,TCP,5222,45479,"PSH,ACK",,False,2018,2028,70912,185,,,,,243,"5222  >  45479 [PSH, ACK] Seq=2018 Ack=2028 Win=70912 Len=185 [TCP PDU reassembled in 579]",Aggressive_Scan,Anomalous
117,37.0017344,9.5699999995702e-05,57.144.43.32,10.33.33.87,TLSV1.3,,,,,False,,,,,,,,,132,Application Data,Aggressive_Scan,Anomalous
118,37.0017582,2.3800000001017452e-05,10.33.33.87,57.144.43.32,TCP,32234,443,ACK,,False,5889,2265,65280,0,,,,,54,32234  >  443 [ACK] Seq=5889 Ack=2265 Win=65280 Len=0,Aggressive_Scan,Anomalous
119,37.0023159,0.0005577000000016596,10.33.33.87,57.144.43.32,TLSV1.3,,,,,False,,,,,,,,,85,Application Data,Aggressive_Scan,Anomalous
